
Viet①越南,#genre#
山东卫视,http://121.18.168.149/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000012807/1.m3u8?channel-id=ystenlive&Contentid=1000000001000012807&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=bd8bb70bdb2b54bd84b587dffa024f7621vv&usergroup=g21077200000&version=1.0&owaccmark=1000000001000012807&owchid=ystenlive&owsid=1106497909461291586&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE7AORAoVDZDWbFnJ0sXJEaR3cBsIsjm7UHdGO3a4NjD1C4TiYtYt%2by66pvMI%2bkz57DAkgjzetftIzpJRR8RWa0K
湖北卫视,http://223.110.243.171/PLTV/3/224/3221227211/index.m3u8
安徽卫视,http://39.134.66.66/PLTV/88888888/224/3221225675/index.m3u8
安徽卫视,http://223.110.247.161:6610/gitv/live1/G_ANHUI-CQ/G_ANHUI-CQ

辽宁卫视,http://223.110.245.145/ott.js.chinamobile.com/PLTV/3/224/3221227410/index.m3u8
黑龙江卫视,http://39.134.116.30:8080/PLTV/88888910/224/3221225690/index.m3u8
黑龙江卫视,http://112.17.40.140/PLTV/88888888/224/3221226555/index.m3u8
江西卫视,http://112.17.40.140/PLTV/88888888/224/3221226557/index.m3u8

河南卫视,http://223.110.245.157/ott.js.chinamobile.com/PLTV/3/224/3221225815/index.m3u8
海南卫视,http://39.134.39.39/PLTV/88888888/224/3221226301/index.m3u8
云南卫视,http://39.130.215.166:6410/gitv_live/G_YUNNAN-HD/G_YUNNAN-HD.m3u8
云南卫视,http://223.110.245.159/ott.js.chinamobile.com/PLTV/3/224/3221225838/index.m3u8
贵州卫视,http://112.50.243.4/PLTV/88888888/224/3221226827/1.m3u8
四川卫视,http://39.130.206.216:6610/gitv_live/G_SICHUAN-HD/G_SICHUAN-HD.m3u8?IASHttpSessionId=SLB155720200826193408055193
陕西卫视,http://223.110.247.161:6610/gitv/live1/G_SHANXI/G_SHANXI
陕西卫视,http://112.17.40.140/PLTV/88888888/224/3221226177/index.m3u8
甘肃卫视,http://39.134.39.39/PLTV/88888888/224/3221226240/index.m3u8


新闻News,#genre#
有线新闻,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=6

无线新闻,https://www.nettvplus.live/hls/tvb.php?id=1
无线新闻,http://ohyeah.gear.host/hktvb.php?id=1
无线新闻,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=13
无线新闻,P2p://198.255.74.56:41196/602fed74000e4d8079f8454bb3576dfc
无线新闻,P2p://198.255.74.56:41196/602fedf400096ec079fa380cc1a8fdbe

无线新闻,mitv://147.135.39.171:9906/5f15d52c0005c5bc148feaae38e830e8.ts
无线新闻,mitv://147.135.39.171:9906/5f1670d00000374416efe1e74e7f2821.ts
无线新闻,http://livetv.dnsfor.me/channel.10.m3u8
无线新闻,http://acid-cloud.net:9981/stream/channelid/1735679007
CCTV13 新闻,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225817/index.m3u8
CCTV13 新闻,http://223.110.241.137:6610/gitv/live1/G_CCTV-13-HQ/G_CCTV-13-HQ/.m3u8

CCTV13 新闻,http://39.134.115.163:8080/PLTV/88888910/224/3221225638/index.m3u8


凤凰资讯,http://playurl.elibei.com/tv/channel/fenghuang?id=1
凤凰资讯,rtmp://[2001:da8:ff3a:c883:200::]/livetv/fhzx
凤凰资讯,https://player.ggiptv.com/v/ifeng.php?id=1

民视新闻,http://6.mms.vlog.xuite.net/hls/ftvtv/index.m3u8
壹电视新闻,http://stream.nexttv.com.tw/n001/hd/live.m3u8
民视新闻,http://seb.sason.top/sc/msxw_fhd.m3u8
中视新闻,http://seb.sason.top/sc/zsxw_fhd.m3u8
中天新闻,http://seb.sason.top/sc/ztxw_fhd.m3u8
东森新闻,http://seb.sason.top/sc/dsxw_fhd.m3u8
华视新闻,http://seb.sason.top/sc/hsxw_fhd.m3u8
NewsAsia,mitv://ns2.hellotvvod.com:9906/5fb659070004c28e09e2650158ba09f4.ts
Euronews,mitv://ns2.hellotvvod.com:9906/5fb528990002edc1053d36e40575192b.ts
France24,mitv://ns2.hellotvvod.com:9906/5fb528990008cd60053d385b269f5686.ts
CNN,http://93.190.139.35:8278/streams/d/cnn_antik/playlist.m3u8
BBC News,http://93.190.139.35:8278/streams/d/bbcworldnews_antik/playlist.m3u8
BBC①,http://93.190.139.35:8278/streams/d/bbc1_antik/playlist.m3u8
BBC②,http://93.190.139.35:8278/streams/d/bbc2_antik/playlist.m3u8
CNN,mitv://147.135.39.171:9906/5efc0848000602b02e1607f71bf1770b.ts
CNN,http://1111296894.rsc.cdn77.org/ls-54548-1/tracks-v1a1/mono.m3u8
Fox News,mitv://147.135.39.171:9906/5eec88f8000c8d8ff18c96b064502b37.ts
半島英語新聞,mitv://ns2.hellotvvod.com:9906/5fb514f50009655204f07fea58d459d7.ts

日本News24,https://n24-cdn-live.ntv.co.jp/ch01/High.m3u8
日本News24,https://n24-cdn-live-b.ntv.co.jp/ch01/High.m3u8
BBC News,http://51.52.156.22:8888/http/004
BBC World News,https://livecdn.fptplay.net/qnetlive/bbcnew_2000.stream/chunklist.m3u8



香港 HK,#genre#


☆有线新闻,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=6
有线新闻,http://93.190.139.36:8278/streams/d/hkcnews_twn/playlist.m3u8
有线新闻,P2p://198.255.74.56:41196/602fedef0000059b79fa221c723e419c
有线新闻,P2p://198.255.74.56:41196/602fedfb0003598079fa51d6150c3471
有线新闻,p2p://147.135.39.171:9906/5f33ec18000de7fc8a19af945eb25962.ts
有线新闻,p2p://147.135.39.171:9906/5f33ec18000de7fc8a19af945eb25962.ts


☆翡翠台,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=15
翡翠台,http://hls.globaliptv.ml/tvbjade.php
翡翠台,mitv://ns2.hellotvvod.com:9906/5fc89e5b000cabb25141373457d4100b&kss=333
翡翠台,mitv://ns2.hellotvvod.com:9906/5fb657840002254d09dc7c9d47ca13e1&kss=333
翡翠台,http://93.190.139.36:8278/streams/d/jade_twn/playlist.m3u8
翡翠台,P2p://198.255.74.56:41196/602fedf4000925c079fa37fa8f7a5539
翡翠台,P2p://198.255.74.56:41196/602fed74000f2b2379f84584f82e0abd
翡翠(马来),mitv://ns2.hellotvvod.com:9906/5fc89f29000b44b051445b872ad9583d&kss=333
翡翠(马来),mitv://ns2.hellotvvod.com:9906/5fc89f29000b44b051445b872ad9583d&kss=333
☆无线新闻,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=13
无线新闻,https://www.nettvplus.live/hls/tvb.php?id=1
无线新闻,http://ohyeah.gear.host/hktvb.php?id=1

无线新闻,http://93.190.139.36:8278/streams/d/inews_twn/playlist.m3u8
无线新闻,P2p://198.255.74.56:41196/602fed74000e4d8079f8454bb3576dfc
无线新闻,P2p://198.255.74.56:41196/602fedf400096ec079fa380cc1a8fdbe

无线新闻,mitv://147.135.39.171:9906/5f15d52c0005c5bc148feaae38e830e8.ts
无线新闻,mitv://147.135.39.171:9906/5f1670d00000374416efe1e74e7f2821.ts
无线新闻,http://livetv.dnsfor.me/channel.10.m3u8


☆无线财经,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=14
无线财经,http://ohyeah.gear.host/hktvb.php?id=2

无线财经,https://www.nettvplus.live/hls/tvb.php?id=2
无线财经,http://93.190.139.36:8278/streams/d/tvbcaijing_twn/playlist.m3u8
无线财经,http://93.190.139.36:8278/streams/d/j5_twn/playlist.m3u8
无线财经,http://livetv.dnsfor.me/channel.11.m3u8

明珠台,P2p://198.255.74.56:41196/602fedef000938f479fa24775f042408
明珠台,mitv://147.135.39.171:9906/5defe1400004ed256eba461e3fa17ad5.ts



TVB   J2,http://93.190.139.36:8278/streams/d/j2_twn/playlist.m3u8
TVB   J2,mitv://147.135.39.171:9906/5defdab5000c62a56ea0b90a0b532a03.ts



TVB星河,http://50.7.161.82:8278/streams/d/Xinhe/playlist.m3u8
TVB星河,mitv://147.135.39.171:9906/5ea53a9a000d39fddb01fd3f19aa567e.ts


TVB经典,P2p://198.255.74.56:41196/602fed74000ae18179f8446b3975a359

TVB直播,https://www.nettvplus.live/hls/tvb.php?id=3
TVB直播,http://ohyeah.gear.host/hktvb.php?id=3


有线直播,http://teslagram.com/live/channel_110.m3u8

有线直播,mitv://147.135.39.171:9906/5ef4ecd400015d191252b914239a34f8.ts



有线电影,P2p://198.255.74.56:41196/602fedee000ee97679fa22035bf8704f
有线电影,http://93.190.139.36:8278/streams/d/hk03_twn/playlist.m3u8
有线电影,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=9
有线电影,P2p://198.255.74.56:41196/602fed7400084a5e79f843c185978a32

天映电影,http://50.7.161.82:8278/streams/d/Celestial/playlist.m3u8
天映经典,http://50.7.161.82:8278/streams/d/Celestial2/playlist.m3u8


Viu   TV,mitv://147.135.39.171:9906/5d9a2e7b000d28609cc0d68b68a05dd1.ts
Viu   TV,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=20
ViuTV 6,mitv://147.135.39.171:9906/5d9a2e7c0000af799cc0d74673341867.ts


Now新闻,http://hls.globaliptv.ml/now332.php
Now新闻,http://teslagram.com/live/channel_332.m3u8

☆Now新闻,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=21

Now直播,http://hls.globaliptv.ml/now331.php
Now直播,http://teslagram.com/live/channel_331.m3u8
香港电台,https://rthkcnews-lh.akamaihd.net/i/rthknews_1@312607/index_190000011_av-b.m3u8
港台电视31,mitv://ns2.hellotvvod.com:9906/5fb65a3b0007df0809e718ec345a424f&kss=333
港台电视31,http://116.24.80.111:9981/stream/channelid/1108479436
港台电视31,P2p://198.255.74.56:41196/602ab91c000e5c0565a3cd8f58171559
港台电视31,http://livetv.dnsfor.me/channel.1.m3u8
港台电视31,http://rthklive1-lh.akamaihd.net/i/rthk31_1@167495/index_810_av-b.m3u8

港台电视32,mitv://ns2.hellotvvod.com:9906/5fb65a3b0002914409e71794405001ed&kss=333
港台电视32,http://116.24.80.111:9981/stream/channelid/1922917277
港台电视32,P2p://198.255.74.56:41196/602ab9890006aeb365a575602cfd4d7b0
港台电视32,http://livetv.dnsfor.me/channel.2.m3u8
港台电视32,https://rthklive2-lh.akamaihd.net/i/rthk32_1@168450/index_1080_av-b.m3u8

澳门莲花,http://ye23.win/iptv/lotustv2020.php
澳门莲花,http://3085709961.cloudvdn.com/a.m3u8?domain=live-hls.macaulotustv.com&player=miAAAO3zQ5tzv1wW&secondToken=secondToken%3AQIahe4pha48pO1295-tj-QFaYHU&streamid=lotustv%3Alotustv%2F5562e9e4d409d24c9600075c&v3=1


凤凰资讯,http://playurl.elibei.com/tv/channel/fenghuang?id=1
凤凰中文,http://playurl.elibei.com/tv/channel/fenghuang?id=2
凤凰香港,http://playurl.elibei.com/tv/channel/fenghuang?id=3

凤凰资讯,http://93.190.139.36:8278/streams/d/phoenixinfo_hd/playlist.m3u8
凤凰香港,http://93.190.139.36:8278/streams/d/hkphoenix_twn/playlist.m3u8
凤凰中文,http://93.190.139.36:8278/streams/d/phoenixtv_hd/playlist.m3u8


凤凰资讯,rtmp://[2001:da8:ff3a:c883:200::]/livetv/fhzx
凤凰中文,rtmp://[2001:da8:ff3a:c883:200::]/livetv/fhzw
凤凰电影,rtmp://[2001:da8:ff3a:c883:200::]/livetv/fhdy

V 中文音乐,rtmp://[2001:da8:ff3a:c883:200::]/livetv/channelv
國家地理香港,rtmp://[2001:da8:ff3a:c883:200::]/livetv/natlgeo
凤凰中文,http://ye23.win/iptv/fengshows.php?id=1
凤凰资讯,http://ye23.win/iptv/fengshows.php?id=2
凤凰香港,http://ye23.win/iptv/fengshows.php?id=3
凤凰中文内地,http://ye23.win/iptv/fh.php?id=zwsd
凤凰资讯内地,http://ye23.win/iptv/fh.php?id=zxsd
凤凰香港内地,http://ye23.win/iptv/fh.php?id=hksd
凤凰中文,http://ye23.win/iptv/fh.php?id=zwhd
凤凰资讯,http://ye23.win/iptv/fh.php?id=zxhd
凤凰香港,http://ye23.win/iptv/fh.php?id=hkhd



香港开电视,http://livetv.dnsfor.me/channel.9.m3u8
香港开电视,http://livetv.dnsfor.me/channel.9.m3u8
香港开电视,http://media.fantv.hk/m3u8/archive/channel2_stream1.m3u8

V 中文,rtmp://[2001:da8:ff3a:c883:200::]/livetv/channelv



凤凰资讯,https://player.ggiptv.com/v/ifeng.php?id=1
凤凰香港,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8
國家地理香港,rtmp://[2001:da8:ff3a:c883:200::]/livetv/natlgeo

☆有线18台,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=12

有线18台,rtmp://59.124.75.156/sat/hk041

☆有线603,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=8

有线体育,mitv://147.135.39.171:9906/5ea539e900076757daff48514c4e1e96.ts
有线体育,P2p://147.135.39.171:9906/5ea539e900076757daff48514c4e1e96.ts
有线体育1,mitv://147.135.39.171:9906/5ea539ea00007ceadaff4a743a176aa1.ts
有线体育1,P2p://147.135.39.171:9906/5ea539ea00007ceadaff4a743a176aa1.ts
有线体育2,mitv://147.135.39.171:9906/5ef4ecd40007934c1252baaa5c8b564e.ts
有线体育1,P2p://147.135.39.171:9906/5ea539ea00007ceadaff4a743a176aa1.ts
Now Sports,http://hls.globaliptv.ml/now630.php
Now Sports,http://teslagram.com/live/channel_630.m3u8


香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
亚旅卫视,http://hls.jingchangkan.tv/jingchangkan/156722438_0HaM/index.m3u8
阳光卫视,http://stream.chinasuntv.com/680k/mid_video_index.m3u8
阳光卫视,https://stream.chinasuntv.com/680k/mid_video_index.m3u8
澳门卫视,http://live4.tdm.com.mo:80/ch3/_definst_//ch3.live/playlist.m3u8
澳门综艺,http://live4.tdm.com.mo:80/ch6/_definst_/hd_ch6.live/playlist.m3u8
澳视澳门,http://61.244.22.4/ch1/ch1.live/playelist.m3u8
澳视澳门,http://61.244.22.4/ch1/ch1.live/chunklist_w1769233607.m3u8
澳视葡语,http://61.244.22.4/ch2/ch2.live/playelist.m3u8
澳视葡语,http://61.244.22.4/ch3/ch3.live/playelist.m3u8
澳视葡语,http://61.244.22.4/ch2/ch2.live/chunklist_w861342563.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
耀才财经,http://202.69.69.180:443/webcast/bshdlive-mobile/playlist.m3u8
耀才财经,rtmp://202.69.69.180:443/webcast/bshdlive-pc

台湾Taiwan,#genre#

寰宇新闻,mitv://147.135.39.171:9906/5cc68d1700042feefadeb4a262de7324&link=123#mitv://198.255.74.56:41196/602fedcc0001a5af79f999cea86390a1
TVBS新闻,mitv://147.135.39.171:9906/5ea4852100052c6fd83d1a840a5e74b2&link=123#mitv://198.255.74.56:41196/602fed7a0000192b79f859191911fd67
TVBS   HD,mitv://147.135.39.171:9906/5f2c407d000f150b6c2346e221a0451b&link=123
中天新闻,mitv://147.135.39.171:9906/5eec7db90008195bf160a77f5d316f05&link=123#mitv://198.255.74.56:41196/602fedd70008e0df79f9c6a02d3b45d0

中天新闻,http://seb.sason.top/sc/ztxw_fhd.m3u8
中视新闻,http://seb.sason.top/sc/zsxw_fhd.m3u8
台视新闻,http://seb.sason.top/sc/tsxw_fhd.m3u8
民视新闻,http://seb.sason.top/sc/msxw_fhd.m3u8
东森新闻,http://seb.sason.top/sc/dsxw_fhd.m3u8
华视新闻,http://seb.sason.top/sc/hsxw_fhd.m3u8
三立iNews,http://seb.sason.top/sc/slinews_fhd.m3u8
三立Live新闻,http://seb.sason.top/sc/sllive_fhd.m3u8
三立财经,http://seb.sason.top/sc/slinews_fhd.m3u8
三立新闻,http://seb.sason.top/sc/sllive_fhd.m3u8

民        视,http://seb.sason.top/ptv/ftv.php?id=ms
民视第一,http://seb.sason.top/ptv/ftv.php?id=dy
民视旅游,http://seb.sason.top/ptv/ftv.php?id=ly
民视台湾,http://seb.sason.top/ptv/ftv.php?id=tw
民视新闻,http://seb.sason.top/sc/msxw_fhd.m3u8
民视影剧,http://seb.sason.top/ptv/ftv.php?id=yj
民视综艺,http://seb.sason.top/ptv/ftv.php?id=zy

☆TVBS新闻,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=34
☆TVBS欢乐,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=47
☆民视,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=41
☆民视新闻,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=37
☆台视,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=42
☆台视新闻,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=31
☆中视,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=43
☆中视新闻,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=32
☆华视,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=44
☆华视新闻,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=33
☆中天新闻,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=26
☆东森新闻,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=27
☆东森财经新闻,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=28
☆东森超视,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=50
☆TVBS新闻,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=34
☆TVBS欢乐,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=47
☆三立LIVE新闻,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=35
☆三立台湾,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=49
☆纬来体育,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=52
☆纬来育乐,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=54
☆纬来日本,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=53

民视新闻,http://6.mms.vlog.xuite.net/hls/ftvtv/index.m3u8
壹电视新闻,http://stream.nexttv.com.tw/n001/hd/live.m3u8
公視,mitv://ns2.hellotvvod.com:9906/5fc89eac000ec1d1514274296f4d5637.ts
原住民電視,mitv://ns2.hellotvvod.com:9906/5fd0b6af0008bd4470e0484d67f83ae2.ts
客家電視台,mitv://ns2.hellotvvod.com:9906/5fce4ce900062b2067731a3159531ad6.ts
八大第一,mitv://ns2.hellotvvod.com:9906/5fc8a0420006e4ca5148a4155c5a661f.ts
八大戲劇,mitv://ns2.hellotvvod.com:9906/5fc8a12900013eaf514c28f64701660a.ts
八大娛樂,mitv://ns2.hellotvvod.com:9906/5fc8a042000108b55148a28f693f3237.ts
Baby TV,mitv://ns2.hellotvvod.com:9906/5fc89fa60001bc4a5146415e6c991130.ts
ELTV生活英語,mitv://ns2.hellotvvod.com:9906/5fc6573400060509485b452737227be4.ts
靖洋卡通Nice Bingo,mitv://ns2.hellotvvod.com:9906/5fbd15b60003fec22433706a424e21dd.ts
靖天卡通台,mitv://ns2.hellotvvod.com:9906/5fbd0dc100091e3e24145cba01e479b2.ts
達文西頻道,mitv://ns2.hellotvvod.com:9906/5fc50018000d52c4431f01ab0f2b262e.ts
TVBS精采台,mitv://ns2.hellotvvod.com:9906/5fc4fc930009411b4311411a76eb5485.ts
靖天映畫,mitv://ns2.hellotvvod.com:9906/5fc124a1000cc2b1340db8a400040778.ts
AMC最愛電影,mitv://ns2.hellotvvod.com:9906/5fc4e5220004e7d242b5ae895d4d61c8.ts
CatchPlay電影,mitv://ns2.hellotvvod.com:9906/5fbe640a0004f803294d68c96e964443.ts
壹電視電影,mitv://ns2.hellotvvod.com:9906/5fdcb44e000ed447054a97d17bb45cfa.ts
三立戲劇,mitv://ns2.hellotvvod.com:9906/5fdcc603000df3b8058fc29a57e54474.ts
龍華戲劇,mitv://ns2.hellotvvod.com:9906/5fb6815200069dfb0a7fca760a1e0e97.ts
靖天戲劇,mitv://ns2.hellotvvod.com:9906/5fc124a100071c32340db72d5cfc6793.ts
靖天日本,mitv://ns2.hellotvvod.com:9906/5fd22ce9000e1b7076961c352c952462.ts
靖天資訊台,mitv://ns2.hellotvvod.com:9906/5fd21b5e00006f66765191c2734a767f.ts
靖天綜合台,mitv://ns2.hellotvvod.com:9906/5fd22ce90008860f76961ace271f7264.ts
靖天育樂台,mitv://ns2.hellotvvod.com:9906/5fd200f50003db9275ea6875774d680c.ts




TVBS欢乐,mitv://147.135.39.171:9906/5ea13fd1000849aacb76488073a656f2.ts
民視HD,mitv://147.135.39.171:9906/5ea4852c00050ce0d83d456d45c920f7.ts

中視HD,mitv://147.135.39.171:9906/5e7cf2610003655a3da780b8383c7868.ts
華視HD,mitv://147.135.39.171:9906/5e7cf2610009c2c53da7824e77346905.ts

寰宇新聞台,mitv://147.135.39.171:9906/5cc68d1700042feefadeb4a262de7324.ts
壹電視綜合,mitv://147.135.39.171:9906/5ee385f50006a708ce58bfde6dca70d4.ts
非凡新聞,mitv://147.135.39.171:9906/5e5a0a88000184ac3b49713b638b501b.ts
東森電影,mitv://147.135.39.171:9906/5defe13e0007d9d56eba3f090a5f5661.ts
東森財經,mitv://147.135.39.171:9906/5eec88f90004b79cf18c98952f812d55.ts
緯來綜合,mitv://147.135.39.171:9906/5e9e6e69000b4094c0744b0b13c15289.ts
東森財經,mitv://147.135.39.171:9906/5eec88f90004b79cf18c98952f812d55.ts


中天新闻,mitv://147.135.39.171:9906/5eec7db90008195bf160a77f5d316f05.ts
中天亚洲,mitv://147.135.39.171:9906/5defdaa000044ff26ea064ef7ec56d18.ts
中天娱乐,mitv://147.135.39.171:9906/5defdaa0000974136ea066475c980b2d.ts
中天综合,mitv://147.135.39.171:9906/5e7cf98b000f2c2a3dc37fc6663e2451.ts
三立新闻,mitv://147.135.39.171:9906/5ea13bb00007ef12cb662788049d46cf.ts
寰宇新闻,mitv://147.135.39.171:9906/5cc68d1700042feefadeb4a262de7324.ts
台视新闻,mitv://147.135.39.171:9906/5f2e53b0000e6e031d70187e387dbafc.ts
东森亚洲,mitv://147.135.39.171:9906/5ede6859000be2b3ba5d17d529f60875.flv
龙祥时代,mitv://147.135.39.171:9906/5e7cf98e000cd16b3dc38ae278e073ec.ts
东森电影,mitv://147.135.39.171:9906/5defe13e0007d9d56eba3f090a5f5661.ts
东森洋片,mitv://147.135.39.171:9906/5ea13baf000efb4ecb66256578d5166f.ts
纬来电影,mitv://147.135.39.171:9906/5e9b449a00082550b418f99837b132a5.ts
纬来日本,mitv://147.135.39.171:9906/5e9b449a0002edbbb418f850343a565d.ts
卫视电影,mitv://147.135.39.171:9906/5d9a250b000845289c9bf7d246ac3362.ts
好莱坞电影,mitv://147.135.39.171:9906/5e7cf98e0006ee193dc3896b4e817161.ts
美亚电影,mitv://147.135.39.171:9906/5e7cf98e00020cab3dc388220eeb0f7e.ts
华纳电影,mitv://147.135.39.171:9906/5defdaa0000d7e3f6ea0675076d26f43.ts
FOX动作影院,mitv://147.135.39.171:9906/5ea13fe100005a81cb7684fc6e2766c4.ts
福斯动作电影,mitv://147.135.39.171:9906/5ea13fe100005a81cb7684fc6e2766c4.ts
探索频道,mitv://147.135.39.171:9906/5ea13fde000ec14fcb767cee2fe05289.ts
探索动力,mitv://147.135.39.171:9906/5e9b4b11000d8f76b4323bd8404c1e97.ts
探索科学,mitv://147.135.39.171:9906/5ea13fe1000b88c3cb7687db43d01a4a.ts
动物星球,mitv://147.135.39.171:9906/5ea13bb00003dd3ccb66267f33fc00d1.ts
TVBS新闻,mitv://147.135.39.171:9906/5ea4852100052c6fd83d1a840a5e74b2.ts
TVBS新闻,mitv://147.135.39.171:9906/5ea4852100052c6fd83d1a840a5e74b2.ts
台視HD,mitv://147.135.39.171:9906/5e59fad5000832893b0c1fb83c050635.ts
民视新闻HD,mitv://147.135.39.171:9906/5ea522940007279ddaa4243912175fe1.ts


TVBS新闻,rtmp://59.124.75.156/sat/tv551
TVBS欢乐,rtmp://59.124.75.156/sat/tv421
东森财经新闻,rtmp://59.124.75.156/sat/tv571
东森超视,rtmp://59.124.75.156/sat/tv771
中視,rtmp://59.124.75.156/sat/tv091
华视,rtmp://59.124.75.156/sat/tv111
台视,rtmp://59.124.75.156/sat/tv071
民视,rtmp://59.124.75.156/sat/tv051
MOMO综合,rtmp://59.124.75.156/sat/tv761
纬来精采,rtmp://59.124.75.156:1935/sat/md041
纬来育乐,rtmp://59.124.75.156/sat/tv701
纬来日本,rtmp://59.124.75.156/sat//tv761
纬来体育,rtmp://59.124.75.156/sat/tv721
ELTA体育1台,rtmp://59.124.75.156:1935/sat/md011
ELTA体育3台,rtmp://59.124.75.156:1935/sat/md021
ELTA体育2台,rtmp://59.124.75.156:1935/sat/md051


Aus 澳洲,#genre#

ABC News,https://abc-iview-mediapackagestreams-2.akamaized.net/out/v1/6e1cc6d25ec0480ea099a5399d73bc4b/index.m3u8
ABC News,https://c.mjh.nz/101002210220/
Sky News①,https://skynewsau-live.akamaized.net/hls/live/2002689/skynewsau-extra1/master.m3u8
Sky News②,https://skynewsau-live.akamaized.net/hls/live/2002690/skynewsau-extra2/master.m3u8
Sky News③,https://skynewsau-live.akamaized.net/hls/live/2002691/skynewsau-extra3/master.m3u8
SBS One,https://sbs-live.akamaized.net/hls/live/2002827/channel1/geo/master_2500K.m3u8
SBS Movies,https://sbs-live.akamaized.net/hls/live/2005470/channel5/geo/master_2500K.m3u8
SBS Food,https://sbs-live.akamaized.net/hls/live/2002829-b/channel3/geo/master_1800K.m3u8
SBS Viceland,https://sbs-live.akamaized.net/hls/live/2002828/channel2/geo/master_2500K.m3u8
SBS One,https://i.mjh.nz/au/Adelaide/tv.320203000301.m3u8
SBS Movies,https://i.mjh.nz/au/Adelaide/tv.320203000307.m3u8
SBS Viceland,https://i.mjh.nz/au/Adelaide/tv.320203000303.m3u8
SBS Food,https://i.mjh.nz/au/Adelaide/tv.320203000304.m3u8
ABC Kids,https://c.mjh.nz/101002210222/
ABC Me,https://c.mjh.nz/101002210224/
ABC,https://c.mjh.nz/101002210221/
⑨Adelaide,https://i.mjh.nz/au/Adelaide/tv.101204500451.m3u8
⑨Life,https://i.mjh.nz/au/Adelaide/tv.101204500454.m3u8
⑨Go!,https://i.mjh.nz/au/Adelaide/tv.101204500458.m3u8
⑨Gem,https://i.mjh.nz/au/Adelaide/tv.101204500457.m3u8
⑩Adelaide,https://i.mjh.nz/au/Adelaide/tv.101406050655.m3u8
⑩Peach,https://i.mjh.nz/au/Adelaide/tv.101406050658.m3u8
SMTV,https://dcunilive30-lh.akamaihd.net/i/dclive_1@535229/index_150_av-p.m3u8?sd=6&rebase=on
Redbull TV,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
Sky Racing 1,https://skylivesky-i.akamaihd.net/hls/live/569780/skylive/sky1_extreme@569780.m3u8
Sky Racing 2,https://skylivesky-i.akamaihd.net/hls/live/569780/skylive/sky2_extreme@569780.m3u8
Sky Thoroughbred Central,https://skylivesky-i.akamaihd.net/hls/live/569780/skylive/stcsd_extreme@569780.m3u8
Bloomberg AU,https://liveprodapnortheast.global.ssl.fastly.net/oz1/Channel-OZTVqvs-AWS-tokyo-1/Source-OZTVqvs-1000-1_live.m3u8
Racing.com,https://racingvic-i.akamaized.net/hls/live/598695/racingvic/628.m3u8
⑦Adelaide,https://i.mjh.nz/au/Adelaide/tv.101305050550.m3u8
